"","x"
"152",-3220.5551884837
"153",-3212.47548623849
"154",-3202.61075202526
"155",-3222.21974877446
"156",-3193.08866105348
"157",-3215.59095264335
"158",-3187.49332569756
"159",-3224.64031452931
"160",-3187.00959472067
"161",-3179.48515082034
"162",-3186.29010362691
"163",-3172.2723134336
"164",-3179.96763377341
"165",-3197.14094395645
"166",-3168.5388680362
"167",-3164.67515068752
"168",-3164.51295342896
"169",-3177.07432649203
"170",-3157.85467182874
"171",-3152.84264825679
"172",-3130.28836748255
"173",-3160.37596880358
"174",-3150.36317652566
"175",-3164.86417061881
"176",-3152.45805280775
"177",-3145.13387440368
"178",-3167.14825814256
"179",-3161.21066397173
"180",-3141.69695726448
"181",-3141.21707997911
"182",-3138.46291641728
"183",-3147.76110973202
"184",-3108.8685553229
"185",-3138.06933992979
"186",-3143.22931824174
"187",-3129.39879860644
"188",-3146.08100353739
"189",-3150.15449838013
"190",-3132.85206118485
"191",-3126.29616158944
"192",-3145.46628093284
"193",-3120.29989584618
"194",-3134.26702824843
"195",-3120.48821138466
"196",-3125.77877844258
"197",-3126.23119081921
"198",-3115.44196969843
"199",-3132.63606452912
"200",-3129.74042768121
"201",-3111.45420687449
"202",-3117.39401643926
"203",-3135.17568400766
"204",-3100.24830798051
"205",-3127.89384379998
"206",-3082.25505560176
"207",-3083.90344816274
"208",-3111.55081330933
"209",-3128.98599948755
"210",-3109.89059606495
"211",-3122.25328756391
"212",-3082.54320777663
"213",-3097.26943648139
"214",-3078.60708561661
"215",-3104.68789790852
"216",-3087.94381974905
"217",-3079.69083842634
"218",-3128.45544932303
"219",-3087.82828966794
"220",-3093.75552208653
"221",-3071.89969125001
"222",-3082.21050056313
"223",-3078.90085828125
"224",-3065.99430720845
"225",-3068.73762079207
"226",-3086.0864277035
"227",-3067.46488142548
"228",-3099.38103289787
"229",-3074.58397938721
"230",-3089.73727941451
"231",-3094.39013661199
"232",-3077.57498203243
"233",-3074.30886729531
"234",-3054.27427738293
"235",-3049.41191242066
"236",-3068.96554155178
"237",-3077.99001456336
"238",-3083.4296649031
"239",-3084.93384062734
"240",-3052.8042306084
"241",-3063.4393871114
"242",-3051.10722955604
"243",-3078.1744626012
"244",-3063.0249301462
"245",-3077.24432229381
"246",-3052.4838121872
"247",-3044.47908691754
"248",-3062.64866649666
"249",-3059.68528092666
"250",-3074.80343302567
"251",-3034.77672156728
"252",-3053.72431331777
"253",-3065.71877678155
"254",-3043.5926845807
"255",-3048.48955123376
"256",-3046.87464791768
"257",-3045.2953906565
"258",-3057.35759221005
"259",-3053.74315869655
"260",-3066.01818899999
"261",-3044.59126289025
"262",-3038.3709768655
"263",-3035.14983718074
"264",-3043.03720507197
"265",-3052.72504251049
"266",-3032.39536797001
"267",-3056.78190253444
"268",-3045.90668408277
"269",-3047.24670863645
"270",-3056.77903681429
"271",-3034.87176928576
"272",-3046.23305597189
"273",-3022.02675448272
"274",-3036.929898736
"275",-3032.89540981837
"276",-3027.78744577596
"277",-3041.67663951496
"278",-3029.8978951766
"279",-3037.2760345747
"280",-3039.96701192408
"281",-3036.14152205998
"282",-3033.50807864203
"283",-3020.70779134777
"284",-3025.55570528931
"285",-3025.04751781758
"286",-3041.86509425242
"287",-3032.60684124963
"288",-3030.78866976857
"289",-3017.69283595017
"290",-3049.69247741287
"291",-3014.08412093616
"292",-3028.72132691501
"293",-3004.22392614641
"294",-3019.92712484125
"295",-3033.3987300108
"296",-3005.7907311066
"297",-3017.11213688865
"298",-3035.5240671906
"299",-3015.83644181172
"300",-3010.54686831058
"301",-3021.6432116851
"302",-3000.09541553423
"303",-3025.68459328588
"304",-3020.30390677262
"305",-3015.74491457368
"306",-3005.19485469457
"307",-3020.00721671623
"308",-3021.68580309523
"309",-3021.87548979174
"310",-3011.30177418333
"311",-3014.85551352127
"312",-3016.6073703004
"313",-2996.36844646795
"314",-3014.66694712255
"315",-3008.26193669991
"316",-3005.34946556943
"317",-3012.72104940163
"318",-3002.23709384365
"319",-3019.83529987797
"320",-3012.46779174864
"321",-3014.18604167511
"322",-3007.99762153837
"323",-2990.21773147118
"324",-3004.77647865399
"325",-3014.62820820335
"326",-3006.20637626257
"327",-2998.26676214327
"328",-3003.92095781809
"329",-3014.05247357753
"330",-3000.4346656042
"331",-3007.21904547983
"332",-3015.10827035441
"333",-2997.39496988974
"334",-3006.05704855542
"335",-2998.35796977726
"336",-2987.59759490125
"337",-2991.94314789792
"338",-2993.8255642496
"339",-3001.65438116344
"340",-2998.69585639907
"341",-2993.43710971559
"342",-3001.2154255965
"343",-2984.31457130825
"344",-3006.18095771357
"345",-2977.38277513352
"346",-3002.13918031744
"347",-3014.30961752663
"348",-2999.00391297795
"349",-2982.57704718688
"350",-2991.3181577786
"351",-3005.95161394181
"352",-2985.7002127351
"353",-2985.75326083345
"354",-2975.89561445389
"355",-2998.51211690852
"356",-2986.64563700703
"357",-2991.09164021264
"358",-2991.3544405075
"359",-2994.19623355582
"360",-3001.16678186269
"361",-2992.23912874552
"362",-3002.378912669
"363",-2996.55889640749
"364",-2988.9863092688
"365",-2988.21273667602
"366",-2993.1043100871
"367",-2989.66868158157
"368",-2981.09561209143
"369",-3008.98537080972
"370",-2996.5346548515
"371",-2987.78690162964
"372",-2991.16490410733
"373",-3000.65971227318
"374",-2982.54424935729
"375",-2972.25724501986
"376",-2971.08929766852
"377",-2997.21486026251
"378",-2994.7275966564
"379",-2979.10270926947
"380",-2987.90827801734
"381",-2997.53427515462
"382",-2978.50406715526
"383",-2975.41985358703
"384",-2974.60324379017
"385",-2991.68848943544
"386",-2993.31375050057
"387",-2987.20568674351
"388",-2976.77978635669
"389",-2965.26359831299
"390",-2981.73886914783
"391",-2981.86554460295
"392",-2965.3113075719
"393",-2980.14573435337
"394",-2992.13768151599
"395",-2977.59794570595
"396",-2978.35435881301
"397",-2987.71192946048
"398",-2980.75765841936
"399",-2980.22677818185
"400",-2976.33849774838
"401",-2973.90713296394
"402",-2983.46060533482
"403",-2979.75113603093
"404",-2985.07172950752
"405",-2991.74102053701
"406",-2977.52281750032
"407",-2971.53078942691
"408",-2959.57113701839
"409",-2966.56236794172
"410",-2969.07821509729
"411",-2966.87342155756
"412",-2966.03883195405
"413",-2984.14620481379
"414",-2967.61790202385
"415",-2972.1105743459
"416",-2975.03208676067
"417",-2976.92558027942
"418",-2969.64134380612
"419",-2983.81168892483
"420",-2967.96450414597
"421",-2976.34425186064
"422",-2989.14480740457
"423",-2970.15406915269
"424",-2982.91434463205
"425",-2988.45396623604
"426",-2962.9198941978
"427",-2973.17714526484
"428",-2974.8613663273
"429",-2972.86260448721
"430",-2974.30356216758
"431",-2973.378371036
"432",-2974.84010675335
"433",-2959.10247360079
"434",-2969.54587112605
"435",-2951.34233030378
"436",-2964.74462304735
"437",-2972.46242871711
"438",-2967.38027181178
"439",-2977.06392718438
"440",-2959.2387274602
"441",-2970.58936855169
"442",-2977.79366637737
"443",-2966.6065682925
"444",-2969.58396848238
"445",-2982.82834933507
"446",-2973.29964419292
"447",-2950.65185287116
"448",-2966.68780503883
"449",-2965.08551963105
"450",-2968.21811453512
"451",-2982.69023073963
"452",-2959.61517208001
"453",-2974.68193690408
"454",-2966.22513886764
"455",-2976.69280048122
"456",-2970.01764710462
"457",-2961.7246191759
"458",-2957.24705820466
"459",-2973.54584276553
"460",-2970.01988806834
"461",-2963.80799079669
"462",-2959.26444501431
"463",-2955.75573684932
"464",-2951.06914750589
"465",-2969.53257047645
"466",-2976.59051090023
"467",-2970.78152668096
"468",-2964.28282713382
"469",-2951.6343773978
"470",-2962.26057517266
"471",-2967.55729929184
"472",-2966.15874155695
"473",-2967.25494059259
"474",-2949.9127966305
"475",-2954.58811637869
"476",-2954.96667329872
"477",-2968.15992165208
"478",-2961.32203585488
"479",-2965.72571503582
"480",-2970.96839985792
"481",-2967.46704897835
"482",-2956.49019731587
"483",-2959.13656440868
"484",-2956.27799741735
"485",-2960.60274866056
"486",-2956.41185374718
"487",-2956.86112050248
"488",-2959.35033855842
"489",-2953.54837756852
"490",-2949.51435776256
"491",-2957.18593406928
"492",-2968.17113952682
"493",-2963.86653772333
"494",-2966.95702335887
"495",-2944.91053490194
"496",-2967.13633418731
"497",-2957.99905818748
"498",-2964.38228790987
"499",-2975.53756301056
"500",-2944.90023311422
"501",-2967.21603613644
"502",-2953.21610884992
"503",-2954.85602751626
"504",-2952.5533696811
"505",-2963.54780533448
"506",-2948.84954702538
"507",-2958.14141791564
"508",-2951.43723490648
"509",-2949.81843628772
"510",-2943.30218777066
"511",-2951.8049863062
"512",-2953.49081819931
"513",-2966.84014069049
"514",-2942.35878310388
"515",-2949.99720000136
"516",-2965.86018507636
"517",-2955.55202050485
"518",-2971.32453499581
"519",-2952.80773786381
"520",-2960.57121355432
"521",-2955.87806508112
"522",-2966.32783554827
"523",-2941.99716577518
"524",-2958.81844488152
"525",-2953.36896499204
"526",-2953.26574168094
"527",-2959.8793523116
"528",-2961.35074554921
"529",-2957.53707805483
"530",-2946.87437154671
"531",-2942.10727084814
"532",-2968.30238181342
"533",-2962.98463478841
"534",-2962.77635888338
"535",-2965.58153676324
"536",-2949.30604904685
"537",-2955.51011445831
"538",-2966.32790999591
"539",-2948.69546417927
"540",-2960.5182811632
"541",-2953.78454488424
"542",-2950.73805602314
"543",-2959.02336267313
"544",-2948.86690234245
"545",-2949.05888687007
"546",-2949.93146448072
"547",-2952.2867224028
"548",-2947.42452384029
"549",-2961.87121776975
"550",-2956.32962650173
"551",-2946.59691306568
"552",-2954.17713641383
"553",-2955.43769288768
"554",-2949.84822198471
"555",-2951.33977321972
"556",-2948.40462329549
"557",-2948.07831411916
"558",-2942.68081351548
"559",-2958.27162558285
"560",-2952.09888970617
"561",-2960.10994134484
"562",-2960.73788708882
"563",-2939.21329494674
"564",-2947.92758575883
"565",-2937.33049485683
"566",-2957.09367883056
"567",-2938.98513354737
"568",-2953.20730915844
"569",-2953.03530977519
"570",-2949.98178519569
"571",-2947.26584847758
"572",-2959.49190199035
"573",-2950.95917959611
"574",-2950.25309991626
"575",-2947.1052499289
"576",-2951.08524159881
"577",-2951.84916870268
"578",-2947.08060666311
"579",-2947.34561485288
"580",-2943.98019469782
"581",-2952.23584416136
"582",-2944.77467905943
"583",-2962.89322709004
"584",-2949.48430945809
"585",-2960.63728290377
"586",-2957.02110227215
"587",-2953.86986029501
"588",-2958.45695841783
"589",-2948.40254460836
"590",-2949.55947053252
"591",-2950.90405336108
"592",-2952.38589775498
"593",-2946.45609619782
"594",-2944.85902406125
"595",-2934.29715961599
"596",-2950.66839700389
"597",-2942.77083555316
"598",-2956.02727217523
"599",-2939.5664125457
"600",-2954.22082344734
"601",-2954.78833760932
"602",-2949.48236023363
"603",-2946.95535355498
"604",-2955.89907256795
"605",-2947.78607159494
"606",-2952.36177201801
"607",-2960.09196189206
"608",-2950.64027993566
"609",-2948.45687812616
"610",-2947.99013109309
"611",-2945.27094091651
"612",-2962.12594658188
"613",-2953.4106563471
"614",-2954.98278434804
"615",-2957.88315974774
"616",-2952.94544828023
"617",-2955.35371076351
"618",-2944.75617940771
"619",-2951.14665576972
"620",-2948.07120457471
"621",-2953.9257308196
"622",-2955.24928385684
"623",-2955.98660289053
"624",-2948.95278051285
"625",-2939.73263470926
"626",-2947.38560995587
"627",-2948.01515215779
"628",-2960.93817808542
"629",-2952.59305536355
"630",-2952.48671989743
"631",-2950.10817578656
"632",-2944.07925432791
"633",-2957.20396968387
"634",-2946.11352601694
"635",-2956.99931084995
"636",-2948.92966077738
"637",-2948.62782205936
"638",-2945.755952184
"639",-2956.0280118934
"640",-2952.55658345502
"641",-2945.92140057422
"642",-2944.50623340402
"643",-2947.23794187851
"644",-2949.73096486826
"645",-2949.69650794158
"646",-2946.88248215641
"647",-2942.57343105773
"648",-2955.34195073342
"649",-2959.65861704183
"650",-2939.36726487234
"651",-2946.88045786877
"652",-2951.71768902917
"653",-2946.3149751754
"654",-2941.26336617011
"655",-2954.81179221351
"656",-2946.75851297956
"657",-2945.02729486192
"658",-2949.81638171384
"659",-2939.69924211181
"660",-2943.51932117512
"661",-2946.02376488258
"662",-2942.35932464845
"663",-2938.50149742679
"664",-2960.6249078462
"665",-2951.84281912891
"666",-2955.96415861444
"667",-2944.25483345127
"668",-2945.77293113057
"669",-2940.92614419909
"670",-2943.33376438585
"671",-2947.2391785535
"672",-2946.85571966587
"673",-2952.10690610938
"674",-2947.97767732132
"675",-2951.86602729294
"676",-2943.05832507033
"677",-2953.60060046862
"678",-2943.52294737088
"679",-2958.60458306325
"680",-2955.5271623951
"681",-2936.20846200856
"682",-2947.45717607789
"683",-2951.43613503315
"684",-2940.4165467662
"685",-2950.45647114217
"686",-2949.25048863487
"687",-2949.87136103313
"688",-2946.39358140778
"689",-2946.72264227273
"690",-2949.27678231298
"691",-2944.63115110773
"692",-2936.65782642784
"693",-2951.93247833801
"694",-2948.83829236429
"695",-2951.36890257745
"696",-2953.28877044097
"697",-2951.02811235293
"698",-2943.06673947725
"699",-2950.84724019419
"700",-2943.89195300468
"701",-2949.46194655583
"702",-2948.44734534499
"703",-2939.64214327363
"704",-2938.72989684105
"705",-2949.81362045313
"706",-2941.40343081931
"707",-2944.85754463274
"708",-2953.72731401151
"709",-2959.03697447666
"710",-2944.93520956091
"711",-2937.50847902452
"712",-2947.25998708099
"713",-2943.383364732
"714",-2950.98786640767
"715",-2942.15288538502
"716",-2958.70463243046
"717",-2946.50549988621
"718",-2952.64196256692
"719",-2950.14728106531
"720",-2950.47151275986
"721",-2940.23561766923
"722",-2947.89800528418
"723",-2950.46345442767
"724",-2953.76613779638
"725",-2946.6969691435
"726",-2940.09304100623
"727",-2948.01885671207
"728",-2952.37303287029
"729",-2946.25876989283
"730",-2948.12155909078
"731",-2948.90336591388
"732",-2949.34852272432
"733",-2945.49092743496
"734",-2939.03912242805
"735",-2950.64590370714
"736",-2951.68604618993
"737",-2931.63531908551
"738",-2947.16057569516
"739",-2947.55857535528
"740",-2943.28687427357
"741",-2950.01664490807
"742",-2947.77724955714
"743",-2951.0294054475
"744",-2945.06372836315
"745",-2948.78462531034
"746",-2937.67251140968
"747",-2950.49735550689
"748",-2945.87746470825
"749",-2952.63012217659
"750",-2952.50759793611
"751",-2951.98667570177
"752",-2944.24431719582
"753",-2948.44009281262
"754",-2951.60482322442
"755",-2953.08706074304
"756",-2943.41953698941
"757",-2943.71068046702
"758",-2946.86399843658
"759",-2948.80304774007
"760",-2945.00357840969
"761",-2947.49195284631
"762",-2947.90767198074
"763",-2948.07551308673
"764",-2946.16524490005
"765",-2952.57765606754
"766",-2946.41669332845
"767",-2943.66271259074
"768",-2947.59085577172
"769",-2949.27596044272
"770",-2942.35603684357
"771",-2948.12468174184
"772",-2946.81161579908
"773",-2952.67863819452
"774",-2953.17942508377
"775",-2943.37304567646
"776",-2943.96952064358
"777",-2956.95954293142
"778",-2947.05387400164
"779",-2957.39235213423
"780",-2949.11187923308
"781",-2954.33158198601
"782",-2949.79698675772
"783",-2941.76754492735
"784",-2944.17865242034
"785",-2949.24464107703
"786",-2945.03243146056
"787",-2946.98299723911
"788",-2956.00144014914
"789",-2951.27338075805
"790",-2948.43631369654
"791",-2953.29050955231
"792",-2946.18656850401
"793",-2943.7550325714
"794",-2953.13846065319
"795",-2944.82838914993
"796",-2944.66236901764
"797",-2946.04414959142
"798",-2946.36101155546
"799",-2957.32806697178
"800",-2945.17359814244
"801",-2952.34260072517
"802",-2953.14329382457
"803",-2949.30620577431
"804",-2948.00032818012
"805",-2949.80783018565
"806",-2947.85967122571
"807",-2952.77957299876
"808",-2944.72093886822
"809",-2946.99345334728
"810",-2945.39630663562
"811",-2945.84620077561
"812",-2945.42064378407
"813",-2947.03016488215
"814",-2952.17496564171
"815",-2964.80062827527
"816",-2950.19259503974
"817",-2946.11653913244
"818",-2952.85337230993
"819",-2947.56216699015
"820",-2949.95205422098
"821",-2946.80543142757
"822",-2951.21923281171
"823",-2944.86141650911
"824",-2947.42938102934
"825",-2962.91906132294
"826",-2944.56918419069
"827",-2944.9774749199
"828",-2950.05239802025
"829",-2957.6977465356
"830",-2949.01654827338
"831",-2951.53016472291
"832",-2952.97544254524
"833",-2953.79130019072
"834",-2947.32177723401
"835",-2963.84004445772
"836",-2942.71366719891
"837",-2946.30509224134
"838",-2950.79567886632
"839",-2950.43858378444
"840",-2945.82990223293
"841",-2955.37135330352
"842",-2953.73602949089
"843",-2955.21651920961
"844",-2946.83148536939
"845",-2954.14928293977
"846",-2953.66132568917
"847",-2948.72293272667
"848",-2956.66202039401
"849",-2952.28184863366
"850",-2949.37026487123
"851",-2945.44700838198
"852",-2942.79343014894
"853",-2951.18102454329
"854",-2947.12588587576
"855",-2949.83560565991
"856",-2951.73547771724
"857",-2951.587632656
"858",-2956.13058549504
"859",-2954.57182671668
"860",-2948.7110783111
"861",-2951.47539278594
"862",-2949.79837207365
"863",-2954.61638435969
"864",-2950.90141755833
"865",-2960.88594411163
"866",-2953.73003444617
"867",-2949.77906540705
"868",-2958.5204574856
"869",-2952.21068902263
"870",-2953.22074211811
"871",-2944.48173564196
"872",-2949.48750605401
"873",-2944.48319954352
"874",-2947.26713457113
"875",-2947.95318679777
"876",-2955.77608483936
"877",-2945.42021715084
"878",-2944.63311756269
"879",-2952.20988592281
"880",-2950.26906101856
"881",-2951.22734246637
"882",-2958.89325417679
"883",-2956.18404853495
"884",-2947.80485460772
"885",-2950.9022274792
"886",-2945.94894924865
"887",-2948.2535185637
"888",-2951.5934691213
"889",-2950.17601169033
"890",-2949.63944009481
"891",-2952.75655950347
"892",-2955.7953192003
"893",-2952.83420432729
"894",-2948.02045659783
"895",-2952.59219699562
"896",-2951.28549928215
"897",-2954.57611528924
"898",-2956.28669764528
"899",-2954.21862949639
"900",-2952.42463264305
"901",-2961.55656492291
"902",-2953.43001091687
"903",-2956.10378242393
"904",-2955.79809956012
"905",-2952.62851912301
"906",-2953.70068193339
"907",-2955.38443206296
"908",-2954.76542314474
"909",-2955.34339062445
"910",-2953.91386436445
"911",-2957.32494804133
"912",-2957.3048845474
"913",-2952.00034411866
"914",-2960.20761705742
"915",-2954.66344590131
"916",-2961.94983206922
"917",-2954.48136858732
"918",-2963.95108115242
"919",-2949.68253730156
"920",-2961.28423913701
"921",-2956.53169537223
"922",-2956.41822244993
"923",-2963.27877441602
"924",-2953.28719666524
"925",-2951.20975111845
"926",-2956.6730894202
"927",-2960.47638462191
"928",-2954.00090298715
"929",-2952.80321376154
"930",-2957.30662880543
"931",-2965.65973735724
"932",-2961.1705610034
"933",-2961.21618235787
"934",-2961.49796715064
"935",-2951.11114007223
"936",-2955.16979767834
"937",-2960.91064977252
"938",-2951.73325424345
"939",-2957.32230912949
"940",-2953.68165019736
"941",-2950.67840287344
"942",-2953.60274629768
"943",-2964.82418695307
"944",-2950.53638561792
"945",-2953.94876023333
"946",-2966.13980194785
"947",-2951.52016626163
"948",-2961.98406810537
"949",-2952.38989875615
"950",-2955.58158807333
"951",-2952.93570943352
"952",-2960.59689239472
"953",-2960.81617529378
"954",-2956.68420575969
"955",-2962.13709090584
"956",-2954.49638450236
"957",-2960.22863655723
"958",-2955.50373640337
"959",-2953.23549039989
"960",-2956.90726452516
"961",-2958.42401146796
"962",-2965.60988536075
"963",-2959.55584082048
"964",-2964.89675201184
"965",-2956.68632724648
"966",-2951.60790502542
"967",-2964.24659987687
"968",-2956.2535137355
"969",-2958.96579725745
"970",-2952.14947329011
"971",-2962.21912382608
"972",-2959.45574866106
"973",-2953.46847350436
"974",-2953.78885146222
"975",-2961.68684893677
"976",-2960.06693925424
"977",-2956.77100608719
"978",-2955.70611604526
"979",-2956.50739191295
"980",-2962.91319964627
"981",-2962.78755518141
"982",-2954.17932834158
"983",-2961.67462002261
"984",-2964.97458577854
"985",-2960.55640215917
"986",-2963.3135877937
"987",-2955.7742371221
"988",-2964.29499393507
"989",-2965.73555580103
"990",-2954.65452054796
"991",-2959.77136310356
"992",-2964.95376184802
"993",-2963.63309207655
"994",-2962.89438191272
"995",-2953.21382460907
"996",-2962.97249969489
"997",-2962.54141769193
"998",-2961.01519568371
"999",-2968.78925593386
"1000",-2959.22785339278
"1001",-2955.35134517873
"1002",-2956.13015559224
"1003",-2965.18060190609
"1004",-2963.63810610642
"1005",-2973.88146269162
"1006",-2959.88834974137
"1007",-2954.96251694067
"1008",-2964.70389544137
"1009",-2964.22424094223
"1010",-2956.84947633048
"1011",-2960.78616610667
"1012",-2968.39702711176
"1013",-2966.72715660871
"1014",-2958.33513589562
"1015",-2959.12431782389
"1016",-2966.68798788772
"1017",-2968.94439691776
"1018",-2961.2422993779
"1019",-2958.87351305145
"1020",-2972.06978654795
"1021",-2958.10188332163
"1022",-2964.2557060798
"1023",-2956.1172499569
"1024",-2962.02781028445
"1025",-2968.11315827297
"1026",-2966.64905506644
"1027",-2963.99392938652
"1028",-2960.11287666326
"1029",-2961.21419751965
"1030",-2964.45903015214
"1031",-2968.81377220875
"1032",-2966.21564074547
"1033",-2959.99140046133
"1034",-2965.50475114619
"1035",-2962.03401594549
"1036",-2958.81378955719
"1037",-2967.92146102501
"1038",-2961.91043821646
"1039",-2960.99533859566
"1040",-2962.88100631052
"1041",-2958.89142139415
"1042",-2963.52671368857
"1043",-2962.39582764619
"1044",-2970.30316625978
"1045",-2962.09827582678
"1046",-2964.34809999522
"1047",-2966.23644784715
"1048",-2959.07336330375
"1049",-2963.72774069252
"1050",-2957.96146318008
"1051",-2963.77000800674
"1052",-2966.61934537019
"1053",-2967.1608766792
"1054",-2966.70969498279
"1055",-2963.62220094254
"1056",-2964.05558598698
"1057",-2960.46931925142
"1058",-2971.20307934263
"1059",-2962.75679282011
"1060",-2967.87796239691
"1061",-2963.1592126845
"1062",-2968.4885593383
"1063",-2960.8248837919
"1064",-2960.84992130264
"1065",-2959.52273030015
"1066",-2971.01923139803
"1067",-2970.65302782401
"1068",-2960.92137156152
"1069",-2964.21828015285
"1070",-2967.91202650934
"1071",-2975.37567013984
"1072",-2962.04480018985
"1073",-2966.78325924763
"1074",-2962.4365296888
"1075",-2965.33924878221
"1076",-2969.45366239424
"1077",-2964.07316575988
"1078",-2965.87326775402
"1079",-2962.61533577561
"1080",-2964.93761933681
"1081",-2966.46715757098
"1082",-2968.8388098028
"1083",-2971.92246985971
"1084",-2969.39564720803
"1085",-2964.07424309947
"1086",-2972.86790136441
"1087",-2962.55537196911
"1088",-2964.55999861981
"1089",-2966.94813418775
"1090",-2966.52825582499
"1091",-2964.14336249519
"1092",-2978.51773416824
"1093",-2968.8708771319
"1094",-2972.92148829954
"1095",-2967.830217564
"1096",-2966.77779331678
"1097",-2966.52586447963
"1098",-2968.40340342444
"1099",-2970.91289948257
"1100",-2963.95362002017
"1101",-2970.53591491416
"1102",-2965.56279341278
"1103",-2971.23617384858
"1104",-2974.55703875096
"1105",-2967.12027874157
"1106",-2968.07162822536
"1107",-2966.65372471394
"1108",-2972.19361346887
"1109",-2964.44386734045
"1110",-2969.57020766443
"1111",-2969.04580169768
"1112",-2971.94750963665
"1113",-2970.36105065641
"1114",-2973.91221920686
"1115",-2966.50903255541
"1116",-2968.48795265141
"1117",-2969.04914266101
"1118",-2971.51342716812
"1119",-2969.27606755285
"1120",-2976.12142041245
"1121",-2973.63287469822
"1122",-2969.59969797392
"1123",-2965.7079101801
"1124",-2965.84680455074
"1125",-2970.03345560072
"1126",-2968.84930758183
"1127",-2974.51435725547
"1128",-2970.41652444645
"1129",-2973.49775928533
"1130",-2966.35329014913
"1131",-2969.94534078759
"1132",-2971.34656606413
"1133",-2969.4431230906
"1134",-2972.45123997999
"1135",-2978.12651222469
"1136",-2972.55657896908
"1137",-2971.5091230473
"1138",-2972.92236592638
"1139",-2975.43100396293
"1140",-2975.4692327159
"1141",-2970.24291759713
"1142",-2980.2482079446
"1143",-2967.76729419542
"1144",-2967.19753905789
"1145",-2970.79507053563
"1146",-2973.46863540868
"1147",-2968.26868721689
"1148",-2968.93617435578
"1149",-2970.41940095846
"1150",-2975.50551901261
"1151",-2967.48664238197
"1152",-2970.26348218019
"1153",-2967.56317566823
