"","x"
"150",-3090.96561544819
"151",-3094.24639791827
"152",-3095.90271369449
"153",-3096.07576597785
"154",-3095.07387651329
"155",-3093.4686137763
"156",-3092.45858311725
"157",-3095.4007633395
"158",-3091.96881842823
"159",-3093.12425356896
"160",-3091.86695339326
"161",-3097.29356197395
"162",-3092.60499122446
"163",-3096.60709729882
"164",-3094.73449257353
"165",-3099.17361402725
"166",-3099.1132911655
"167",-3101.69800766144
"168",-3096.86796145989
"169",-3095.45857674774
"170",-3098.02078216929
"171",-3099.51905794221
"172",-3104.93467021069
"173",-3099.89570191296
"174",-3095.25084925107
"175",-3102.03636555298
"176",-3099.7425520127
"177",-3104.79917286594
"178",-3102.44092182815
"179",-3098.90163648937
"180",-3098.66505705386
"181",-3106.02111672853
"182",-3105.48840498206
"183",-3100.46273860001
"184",-3099.37234589864
"185",-3106.90678991258
"186",-3108.35240006357
"187",-3101.93568453526
"188",-3099.03577547118
"189",-3102.2365729047
"190",-3103.58215543873
"191",-3109.02360292111
"192",-3102.67582573437
"193",-3105.66608035361
"194",-3105.94538977236
"195",-3106.21458136519
"196",-3106.0161998873
"197",-3106.14636608982
"198",-3106.77546621909
"199",-3106.10565690511
"200",-3106.0695319445
"201",-3109.82170834929
"202",-3109.63082506299
"203",-3109.89942223916
"204",-3112.26759161239
"205",-3111.16800639291
"206",-3113.2333703816
"207",-3110.17045074523
"208",-3108.8277344766
"209",-3109.95544179401
"210",-3109.00936093222
"211",-3114.26603724854
"212",-3115.7741007886
"213",-3112.68322299833
"214",-3111.60497196333
"215",-3113.45657458048
"216",-3112.40101643668
"217",-3111.30783599563
"218",-3113.6558923363
"219",-3113.01761524994
"220",-3112.47578902919
"221",-3115.31947994317
"222",-3118.3221397351
"223",-3119.35646706329
"224",-3113.99163975969
"225",-3114.92956947044
"226",-3118.9478545485
"227",-3119.37302314169
"228",-3115.58977696487
"229",-3116.08046856666
"230",-3117.63764030212
"231",-3120.87080118619
"232",-3121.45505246096
"233",-3119.84501293239
"234",-3120.11545786259
"235",-3123.65183526923
"236",-3117.4451531088
"237",-3120.85181028678
"238",-3124.73460691539
"239",-3118.76960309931
"240",-3120.09329452266
"241",-3126.42800004748
"242",-3126.45784899646
"243",-3123.34552978651
"244",-3127.19213962017
"245",-3127.48674281622
"246",-3123.79738793431
"247",-3126.38780501215
"248",-3125.15169611904
"249",-3124.82232734649
"250",-3122.45089051906
"251",-3126.68811915735
"252",-3127.48062425706
"253",-3130.50961066363
"254",-3126.639821292
"255",-3128.35394018725
"256",-3131.48060021175
"257",-3127.77366729219
"258",-3128.39242448158
"259",-3128.70725627119
"260",-3128.30257401248
"261",-3132.48056776955
"262",-3129.66853398968
"263",-3132.15877315929
"264",-3130.82258153568
"265",-3132.05016497418
"266",-3132.86681780959
"267",-3131.33601785489
"268",-3130.16911786249
"269",-3130.90031909632
"270",-3129.56210960099
"271",-3133.20819583452
"272",-3135.46430405949
"273",-3134.61933805956
"274",-3136.90566131877
"275",-3134.19095432464
"276",-3135.7459231135
"277",-3135.84848610949
"278",-3136.14963076383
"279",-3133.48690221932
"280",-3136.85220548019
"281",-3137.64720121089
"282",-3137.82344110091
"283",-3141.01378722186
"284",-3136.27693913331
"285",-3138.27993946141
"286",-3139.14748987363
"287",-3139.24968241945
"288",-3138.90303166152
"289",-3143.61189657777
"290",-3137.7821697426
"291",-3140.03484852873
"292",-3140.86915588273
"293",-3141.95616633909
"294",-3140.79399133476
"295",-3143.51675117419
"296",-3143.94423491542
"297",-3142.84518783202
"298",-3143.44564620464
"299",-3140.52277567392
"300",-3142.69776133726
"301",-3147.89842338866
"302",-3147.06923144413
"303",-3146.69711263978
"304",-3147.57333768872
"305",-3145.0398266095
"306",-3145.01292373519
