"","x"
"126",-4741.47450230644
"127",-4740.33754316772
"128",-4741.85478223416
"129",-4744.21575356553
"130",-4740.39312509904
"131",-4744.74739935654
"132",-4746.05724668763
"133",-4742.40759914945
"134",-4743.62635051665
"135",-4745.89344439477
"136",-4744.82319494661
"137",-4742.93627422861
"138",-4745.12203136014
"139",-4747.15715836097
"140",-4748.05222102334
"141",-4748.50401633603
"142",-4749.22932778554
"143",-4748.30041283617
"144",-4750.02271678697
"145",-4751.11235120604
"146",-4751.63704618175
"147",-4750.16965103625
"148",-4751.46257044472
"149",-4750.41786706082
"150",-4753.66129246115
"151",-4753.91364028256
"152",-4759.37686280467
"153",-4753.45441692391
"154",-4751.69572365243
"155",-4753.73939617776
"156",-4755.1135165792
"157",-4758.07482965628
"158",-4755.74798377918
"159",-4755.25335908051
"160",-4754.41195253627
"161",-4759.77370152863
"162",-4758.47513219909
"163",-4759.52645169217
"164",-4756.81580393452
"165",-4761.45563717282
"166",-4757.69196593587
"167",-4759.46537054156
"168",-4758.91953088842
"169",-4757.43616088774
"170",-4760.47270152132
"171",-4767.18836162746
"172",-4764.44408770092
"173",-4764.0194181797
"174",-4763.87400514414
"175",-4762.70518891808
"176",-4764.6309585995
"177",-4764.8496597346
"178",-4763.13774281811
"179",-4764.76786536198
"180",-4764.71353769219
"181",-4768.46853006179
"182",-4770.98715817035
"183",-4768.47243076721
"184",-4770.55225987855
"185",-4766.82389021752
"186",-4770.03554401175
"187",-4767.99169564597
"188",-4769.79270924416
"189",-4770.28663497718
"190",-4768.86308159685
"191",-4774.9501750467
"192",-4774.32153536346
"193",-4775.58979590867
"194",-4773.94210656085
"195",-4772.91558491897
"196",-4773.62208066353
"197",-4774.32425301057
"198",-4776.40952615821
"199",-4775.82069154351
"200",-4773.76422685762
"201",-4780.09260749107
"202",-4779.4313159333
"203",-4780.34035144757
"204",-4779.70610980086
"205",-4778.61153532724
"206",-4781.00368853363
"207",-4778.83409190523
"208",-4779.68921374725
"209",-4778.39877244431
"210",-4780.67720430332
"211",-4784.8846168461
"212",-4782.50373805401
"213",-4786.86707929443
"214",-4785.53195740954
"215",-4785.51975475905
"216",-4783.11561936108
"217",-4783.23086877827
"218",-4786.02881189082
"219",-4782.19080851821
"220",-4785.18312571217
"221",-4789.89008455825
"222",-4789.57492067475
"223",-4792.0815063428
"224",-4789.82222316626
"225",-4791.51020991392
"226",-4794.01571719076
"227",-4788.90807420285
"228",-4790.1231722571
"229",-4791.33854086068
"230",-4791.99595862745
"231",-4795.9496488023
"232",-4797.4528855186
"233",-4796.21166093439
"234",-4798.90705242125
"235",-4796.72198963588
"236",-4796.31527543227
"237",-4794.98805599061
"238",-4796.15159943161
"239",-4795.80084646764
"240",-4793.40744847981
"241",-4800.08649689153
"242",-4801.56754183394
"243",-4801.28450112812
"244",-4799.75282311033
"245",-4801.20572136752
"246",-4800.64374837904
"247",-4800.89390841957
"248",-4800.51097736892
"249",-4802.88631844119
"250",-4801.1972500405
"251",-4807.67071988321
"252",-4805.2053344498
"253",-4804.90119783171
"254",-4805.83369171849
"255",-4807.5630648104
"256",-4806.40912175617
"257",-4804.56400337005
"258",-4804.74830794628
"259",-4806.40781585653
"260",-4805.5119989043
"261",-4811.28427670435
"262",-4811.86380104515
"263",-4813.18613493857
"264",-4810.29825412003
"265",-4811.61330780082
"266",-4812.32471693491
"267",-4813.97564202438
"268",-4811.30209335159
"269",-4812.15560701093
"270",-4812.57626237094
"271",-4815.28935387368
"272",-4814.59108910097
"273",-4817.76597808511
"274",-4817.9311760441
"275",-4819.78494040784
"276",-4815.88057201016
"277",-4816.40751296897
"278",-4816.46740035879
"279",-4817.15662597797
"280",-4816.43733568987
"281",-4823.61022950659
"282",-4820.28804958757
"283",-4821.67518260235
"284",-4823.71364710849
"285",-4821.68101400096
"286",-4820.3075650792
"287",-4822.07176760315
"288",-4822.79737815454
"289",-4823.15448411585
"290",-4822.42687444339
"291",-4828.80226911825
"292",-4826.93407467177
"293",-4827.50624431025
"294",-4826.89233195776
"295",-4829.63526233613
"296",-4826.63719528629
"297",-4827.37146951893
"298",-4831.81448743801
"299",-4826.85863244154
"300",-4828.96624983516
"301",-4831.32178057431
"302",-4834.14849439471
"303",-4830.16670710878
"304",-4832.57951146421
"305",-4831.94993818226
"306",-4833.84994272324
"307",-4830.5902891715
"308",-4833.4403696513
"309",-4834.38689989023
"310",-4833.92263053103
"311",-4842.21370119395
"312",-4838.76704636205
"313",-4841.83222522559
"314",-4837.5281160663
"315",-4839.39688735851
"316",-4838.44369149832
"317",-4837.08816928928
"318",-4838.91375111731
"319",-4840.54131716182
"320",-4837.44781559949
"321",-4844.03557518202
"322",-4842.60585720173
"323",-4844.30739177441
"324",-4842.6513482405
"325",-4844.67999619079
"326",-4844.62649377568
"327",-4843.71329277475
"328",-4844.27987821793
"329",-4842.48734114757
"330",-4843.72270229752
"331",-4848.92621560089
"332",-4849.18445192046
"333",-4847.30561303445
"334",-4850.37433232555
"335",-4849.64652545262
"336",-4849.76783910633
"337",-4847.43493352206
"338",-4848.80344304997
"339",-4848.47268777853
"340",-4848.32975474846
"341",-4855.3158867761
"342",-4855.23697682485
"343",-4857.51609672632
"344",-4853.98271321021
"345",-4854.85916433361
"346",-4853.87242526216
"347",-4853.75626305051
"348",-4856.01981736462
"349",-4855.71717976575
"350",-4855.90978681106
"351",-4861.99760847041
"352",-4858.40015796556
"353",-4859.36919291614
"354",-4859.92256443606
"355",-4861.5236735678
"356",-4861.79714216342
"357",-4859.86522457302
"358",-4858.94390914559
"359",-4858.28271420346
"360",-4859.05898271328
"361",-4865.76049797784
"362",-4865.72918001823
"363",-4865.46539595215
"364",-4865.90421535084
"365",-4866.22058347377
"366",-4865.34213251477
"367",-4864.63131297997
"368",-4865.47415828681
"369",-4864.4305533059
"370",-4865.89970034081
"371",-4869.02083627852
"372",-4869.99266662094
"373",-4869.63686115422
"374",-4869.64498611354
"375",-4870.06029589204
"376",-4871.33716357414
"377",-4871.18067555454
"378",-4869.69592907685
"379",-4869.29207648282
"380",-4869.44281223818
"381",-4875.53278350699
"382",-4873.64418231833
"383",-4873.60285003838
"384",-4873.92996773691
"385",-4875.26087835033
"386",-4875.07964592754
"387",-4874.26924463134
"388",-4873.84379981057
"389",-4874.41094043361
"390",-4874.23446927758
"391",-4881.54924416245
"392",-4882.06922337458
"393",-4879.5897783789
"394",-4880.12581489727
"395",-4881.29771808276
"396",-4880.34099242565
"397",-4880.06326957735
"398",-4879.31342648673
"399",-4879.6322060742
"400",-4879.8815057533
"401",-4884.95409907451
"402",-4886.93447216928
"403",-4884.44903296929
"404",-4883.51873930436
"405",-4884.05856907257
"406",-4887.3075464388
"407",-4885.73543622095
"408",-4883.71937554306
"409",-4886.19904040085
"410",-4883.51932003217
"411",-4890.68522327373
"412",-4891.5643978312
"413",-4889.5934911186
"414",-4890.50082926753
"415",-4889.43716553903
"416",-4890.88093125029
"417",-4891.47520195127
"418",-4892.23550791371
"419",-4891.44985958539
"420",-4890.62233933508
"421",-4893.12478177571
"422",-4895.67512291589
"423",-4896.82087574229
"424",-4895.74607441013
"425",-4895.45600016491
"426",-4895.35557850471
"427",-4895.27331527309
"428",-4895.29798476401
"429",-4895.00936624742
"430",-4895.52674649156
"431",-4899.83435504702
"432",-4899.55202744651
"433",-4900.74816557816
"434",-4898.73651076531
"435",-4900.54995040165
"436",-4900.51712000223
"437",-4901.36338207594
"438",-4899.81889440654
"439",-4899.1681456779
"440",-4897.99070333069
"441",-4903.90607948974
"442",-4906.60359752852
"443",-4903.70235580555
"444",-4906.89347804818
"445",-4905.63090849706
"446",-4904.87123723622
"447",-4905.17239823749
"448",-4906.19048911042
"449",-4905.65923576664
"450",-4905.57453916724
"451",-4911.85327026942
"452",-4908.80691753161
"453",-4910.34819629904
"454",-4910.8716763894
"455",-4909.6229102228
"456",-4910.06246978303
"457",-4907.98866362319
"458",-4906.95279683995
"459",-4910.61004977161
"460",-4910.79280219442
"461",-4914.94064070841
"462",-4916.95164242356
"463",-4916.22561542346
"464",-4911.67368581327
"465",-4915.43254184987
"466",-4915.07726499596
"467",-4914.18337715387
"468",-4916.45291742189
"469",-4915.05787679048
"470",-4914.41212017719
"471",-4920.26362922834
"472",-4920.54802446572
"473",-4917.21318742877
"474",-4921.67492539694
"475",-4921.58191742386
"476",-4918.83159570232
"477",-4919.09192818706
"478",-4918.87689529408
"479",-4920.6231455778
"480",-4919.18133467409
"481",-4922.54640939987
"482",-4927.28966382039
"483",-4925.69318348631
"484",-4926.12597199965
"485",-4926.03491969296
"486",-4925.91257817672
"487",-4925.72398874343
"488",-4926.49196210568
"489",-4925.61528573396
"490",-4924.7679318045
"491",-4929.60405855036
"492",-4928.23238765304
"493",-4931.44575150909
"494",-4931.71165135542
"495",-4930.39674347862
"496",-4929.65201161616
"497",-4927.99711346686
"498",-4930.96275186737
"499",-4930.2819636246
"500",-4928.31873665554
"501",-4935.79022890459
"502",-4934.97690854877
"503",-4935.08378629744
"504",-4936.15858901748
"505",-4934.89595069327
"506",-4935.3012674293
"507",-4934.3526191506
"508",-4934.83174191658
"509",-4933.81066855855
"510",-4935.44970321628
"511",-4939.19477850879
"512",-4938.89813016417
"513",-4939.23070288549
"514",-4939.12060035786
"515",-4939.41588510523
"516",-4939.41383851172
"517",-4939.31924466528
"518",-4941.46704954264
"519",-4940.40284317264
"520",-4940.86283145101
"521",-4944.89107959621
"522",-4945.18498390513
"523",-4943.25795699627
"524",-4944.87092142668
"525",-4944.09752113906
"526",-4944.00741538596
"527",-4943.36009096204
"528",-4945.16829660321
"529",-4945.5598509252
"530",-4945.22348031847
"531",-4949.90566540379
"532",-4950.838331046
"533",-4950.650185525
"534",-4948.54611545923
"535",-4949.40043159193
"536",-4950.17286382192
"537",-4949.85544019021
"538",-4948.39151926577
"539",-4948.01424594484
"540",-4948.31649012447
"541",-4954.08368035324
"542",-4954.92835081068
"543",-4954.13596572381
"544",-4953.72751559093
"545",-4953.91613276637
"546",-4952.86089916015
"547",-4953.64716003044
"548",-4955.70685647705
"549",-4953.93360579388
"550",-4955.77998286547
"551",-4957.8749677336
"552",-4957.19498201508
"553",-4958.243336624
"554",-4957.18182752802
"555",-4956.75938097754
"556",-4955.91491654522
"557",-4957.6675878263
"558",-4957.99823842963
"559",-4958.18573820352
"560",-4956.44196897676
"561",-4963.16886188966
"562",-4965.48463744017
"563",-4962.39785382056
"564",-4962.70508714537
"565",-4964.2190406227
"566",-4962.58184248029
"567",-4962.18783204827
"568",-4964.46719957659
"569",-4960.42950338626
"570",-4961.85924180643
"571",-4966.76918516823
"572",-4967.38197191449
"573",-4966.26619785589
"574",-4967.52813962962
"575",-4968.11801738573
"576",-4967.36051406978
"577",-4967.39080452704
"578",-4967.25402823552
"579",-4970.41574538389
"580",-4967.79831969575
"581",-4973.41304066778
"582",-4971.36803768538
"583",-4973.92955999358
"584",-4969.72857988018
"585",-4972.68227081181
"586",-4970.68740817615
"587",-4974.15648252926
"588",-4973.06091905468
"589",-4973.74277059924
"590",-4971.384866645
"591",-4976.53008242298
"592",-4976.76547865328
"593",-4977.72801626865
"594",-4977.28427885071
"595",-4973.88499111848
"596",-4974.79865365825
"597",-4976.94904572779
"598",-4976.38878049781
"599",-4976.89263615154
"600",-4975.56477989612
"601",-4981.52377868845
"602",-4979.07139736388
"603",-4979.67223265478
"604",-4981.71475434013
"605",-4981.0084627397
"606",-4980.92825343839
"607",-4982.49152144297
"608",-4981.29035059782
"609",-4982.04966442283
"610",-4981.19882306898
"611",-4986.03374158525
"612",-4987.61230531026
"613",-4983.33620576476
"614",-4983.07320498986
"615",-4985.07751686006
"616",-4983.54353425082
"617",-4984.49752142965
"618",-4984.82323187265
"619",-4982.91200546581
"620",-4985.42692621119
"621",-4989.32949086868
"622",-4992.00111119393
"623",-4989.66980779303
"624",-4989.41159876003
"625",-4989.54518661588
"626",-4991.18460228632
"627",-4992.00006677656
"628",-4989.77076344938
"629",-4988.65687718833
"630",-4989.9563568556
"631",-4996.05071992218
"632",-4993.98944576261
"633",-4994.40117468617
"634",-4995.08059108515
"635",-4994.94056297652
"636",-4995.92620474114
"637",-4993.88884576091
"638",-4991.45280950675
"639",-4993.98004887935
"640",-4993.15541127836
"641",-5000.90068488542
"642",-4996.96458607455
"643",-4997.58512779361
"644",-4997.35314135247
"645",-4999.03358223653
"646",-4997.18442989727
"647",-4999.55333794019
"648",-4997.99614983288
"649",-4997.21695952971
"650",-4996.53116838229
"651",-5004.24570001146
"652",-5004.36009472708
"653",-5002.6290455716
"654",-5004.73011776827
"655",-5002.46854133411
"656",-5004.78952594257
"657",-5002.6127756486
"658",-5001.85132564414
"659",-5004.12669388835
"660",-5003.00444295144
"661",-5007.21037688241
"662",-5008.90744784588
"663",-5007.08373554909
"664",-5009.28994735342
"665",-5006.09766249518
"666",-5007.98778544266
"667",-5006.44878222415
"668",-5007.80113273322
"669",-5010.44397836813
"670",-5005.12118677214
"671",-5011.03920105481
"672",-5012.07707684146
"673",-5012.27786049048
"674",-5012.4660562854
"675",-5010.64661161905
"676",-5012.46392450773
"677",-5012.33168600642
"678",-5008.38357793178
"679",-5013.25131728662
"680",-5011.03640250985
"681",-5017.21740747728
"682",-5014.74268917387
"683",-5014.56124658817
"684",-5016.02877447058
"685",-5017.4813069956
"686",-5017.04739403345
"687",-5015.21030513654
"688",-5017.74617658001
"689",-5018.22413381376
"690",-5014.87629541379
"691",-5021.95309191192
"692",-5020.00790535576
"693",-5018.75383120554
"694",-5022.29169381246
"695",-5020.29520215339
"696",-5019.44213531238
"697",-5021.35563504907
"698",-5020.13474193
"699",-5021.46385166341
"700",-5020.36357963626
"701",-5022.85182325305
"702",-5024.82354700132
"703",-5026.43219752058
"704",-5026.89716849411
"705",-5022.21332063677
"706",-5024.37736826584
"707",-5024.29990477064
"708",-5024.70618712775
"709",-5026.07187474386
"710",-5024.89464081211
"711",-5026.97560717734
"712",-5030.2461171429
"713",-5029.05324585683
"714",-5028.5378797116
"715",-5031.38893949815
"716",-5028.38799567153
"717",-5028.30650976987
"718",-5029.86092475545
"719",-5028.23464406896
"720",-5030.34998015358
"721",-5031.26862466384
"722",-5035.75538139549
"723",-5032.42307595818
"724",-5034.14804290399
"725",-5031.71332065957
"726",-5033.40611046823
"727",-5033.70751185148
"728",-5032.22946197248
"729",-5033.83299282432
"730",-5031.89027485794
"731",-5037.33933715213
"732",-5035.04598622531
"733",-5035.60336879732
"734",-5038.25576809187
"735",-5036.20631007832
"736",-5035.20255362836
"737",-5037.22474216492
"738",-5036.56786973566
"739",-5036.4568173777
"740",-5035.88199061022
"741",-5042.20734612983
"742",-5041.39685524851
"743",-5040.26441904122
"744",-5041.69274847307
"745",-5041.71138259663
"746",-5041.87560426895
"747",-5041.79770659351
"748",-5039.57052851001
"749",-5040.94602702945
"750",-5041.82600187103
"751",-5045.63934991267
"752",-5045.91322840607
"753",-5044.04733573191
"754",-5044.82715535483
"755",-5045.66914270742
"756",-5042.82739399701
"757",-5047.19902877665
"758",-5045.35068560937
"759",-5046.5032923013
"760",-5047.75674018877
"761",-5051.08648868941
"762",-5049.89290002961
"763",-5049.01030975598
"764",-5050.02629272668
"765",-5049.65055657557
"766",-5047.87970792747
"767",-5048.7886865522
"768",-5047.32325087448
"769",-5048.43711857337
"770",-5050.31562868766
"771",-5053.38554065797
"772",-5052.9305188202
"773",-5056.53622307301
"774",-5053.21247145277
"775",-5053.08216700551
"776",-5053.40100289314
"777",-5055.18455810213
"778",-5054.8689133643
"779",-5053.95897545202
"780",-5055.72129772044
"781",-5057.01923613713
"782",-5058.77674151288
"783",-5057.2314643197
"784",-5058.11268534403
"785",-5055.85437031269
"786",-5058.49929199089
"787",-5055.69936315804
"788",-5058.34135704011
"789",-5059.55470444749
"790",-5058.34163001057
"791",-5062.18723763638
"792",-5060.19572022998
"793",-5060.51869795198
"794",-5062.13294802727
"795",-5062.76968783165
"796",-5062.61051333821
"797",-5061.46389858608
"798",-5062.82044399996
"799",-5061.59733315942
"800",-5062.54662537492
"801",-5065.58804706563
"802",-5064.74842331539
"803",-5064.06453645222
"804",-5064.5862635038
"805",-5065.27381394524
"806",-5067.64888169851
"807",-5065.55110064159
"808",-5065.6584029114
"809",-5063.81636321953
"810",-5065.82420037048
"811",-5068.27797039359
"812",-5067.15090157666
"813",-5068.98321686622
"814",-5070.23562284956
"815",-5070.41874886877
"816",-5069.0248027066
"817",-5070.28804670568
"818",-5069.11986191242
"819",-5067.87378046674
"820",-5068.18530141551
"821",-5075.15244603418
"822",-5075.47239660897
"823",-5074.75682481943
"824",-5072.49344243223
"825",-5074.69117499299
"826",-5073.6515053365
"827",-5072.92809777458
"828",-5073.84502664357
"829",-5074.27853783432
"830",-5073.55558388679
"831",-5077.20462712521
"832",-5076.01168530026
"833",-5076.6354240352
"834",-5077.68988531936
"835",-5076.94822004231
"836",-5077.18803957898
"837",-5077.91558638587
"838",-5076.52979984621
"839",-5077.48870243838
"840",-5077.25018789157
"841",-5084.38458761052
"842",-5080.36883308398
"843",-5083.3146191984
"844",-5081.26387527624
"845",-5082.37244786559
"846",-5081.44630208418
"847",-5079.40960636791
"848",-5081.28909700111
"849",-5081.46564370317
"850",-5081.58134030852
"851",-5084.557114858
"852",-5087.66668668024
"853",-5084.32307564474
"854",-5086.53248575859
"855",-5088.11430548699
"856",-5087.03452841774
"857",-5086.19192527892
"858",-5085.5365850834
"859",-5086.71077663723
"860",-5085.29708254994
"861",-5087.55105362852
"862",-5089.72945970164
"863",-5090.63417524412
"864",-5091.35054671259
"865",-5088.38937850412
"866",-5091.33100663075
"867",-5089.8199853124
"868",-5089.46395658452
"869",-5088.48654329006
"870",-5089.46570899944
"871",-5092.03372087644
"872",-5094.55436266176
"873",-5094.46854483165
"874",-5092.45527790505
"875",-5092.22778743936
"876",-5091.05380227364
"877",-5092.12430794925
"878",-5092.79965927633
"879",-5090.6214372044
"880",-5094.2099308053
"881",-5096.689953558
"882",-5096.44133103528
"883",-5096.90656889012
"884",-5097.74697850105
"885",-5098.69888331251
"886",-5096.63529532241
"887",-5097.15806524075
"888",-5096.02805025438
"889",-5095.94397118832
"890",-5097.18176193859
"891",-5101.08492782604
"892",-5100.617827288
"893",-5099.2958917231
"894",-5099.9738121703
"895",-5101.54861191375
"896",-5100.24169792751
"897",-5099.75228573629
"898",-5101.25829176178
"899",-5102.46886707704
"900",-5100.26653632386
"901",-5106.40365131046
"902",-5105.23398446251
"903",-5103.30063032093
"904",-5104.54745489436
"905",-5104.24881900426
"906",-5105.3050098253
"907",-5103.63628464269
"908",-5105.10012521285
"909",-5104.65226937958
"910",-5101.03702315924
"911",-5108.74139898176
"912",-5111.40369074151
"913",-5109.94745596347
"914",-5107.1657903362
"915",-5109.91671352219
"916",-5108.6953729023
"917",-5107.54314511725
"918",-5108.12213759611
"919",-5111.34847716956
"920",-5106.88726803397
"921",-5113.29871308447
"922",-5113.35193849458
"923",-5113.38126763006
"924",-5111.5939075028
"925",-5111.9367202145
"926",-5112.50177941125
"927",-5111.66608331277
"928",-5111.61824935262
"929",-5111.15947401906
"930",-5110.139642177
"931",-5119.59272332749
"932",-5114.86496205874
"933",-5117.93489772073
"934",-5113.68293102378
"935",-5114.45504350441
"936",-5114.90293598378
"937",-5118.59721411334
"938",-5116.39090826508
"939",-5116.70043712042
"940",-5116.87876368425
"941",-5121.98234115184
"942",-5120.03932754399
"943",-5119.52956801561
"944",-5119.59078194391
"945",-5118.01281844889
"946",-5119.91626780463
"947",-5121.05323975854
"948",-5118.57465395819
"949",-5119.06182919925
"950",-5118.45522783074
"951",-5125.36749146914
"952",-5122.8955147478
"953",-5123.61443653058
"954",-5123.91474459594
"955",-5124.85475820454
"956",-5123.29961118736
"957",-5123.83047851758
"958",-5122.91390576671
"959",-5124.92610564762
"960",-5123.13394490597
"961",-5126.83631302507
"962",-5128.03769892871
"963",-5125.99972754666
"964",-5127.48197699855
"965",-5125.93098023183
"966",-5126.43729110097
"967",-5125.74487528933
"968",-5128.20905490763
"969",-5127.90728415755
"970",-5126.95839854343
"971",-5133.81926310278
"972",-5131.02356424084
"973",-5131.38163979695
"974",-5131.3283057792
"975",-5132.54787311101
"976",-5132.29188146905
"977",-5129.29959815488
"978",-5131.61327396692
"979",-5130.85702461947
"980",-5131.80597040771
"981",-5135.758860643
"982",-5132.94394291066
"983",-5134.50685877287
"984",-5133.96993285325
"985",-5137.14487783558
"986",-5135.28030087792
"987",-5133.68166025139
"988",-5134.81969078349
"989",-5133.56250891795
"990",-5134.41689680615
"991",-5139.35254098454
"992",-5138.98061029476
"993",-5139.37621665777
"994",-5138.56015723367
"995",-5138.13163091591
"996",-5136.08644111879
"997",-5137.5742955959
"998",-5135.56852635471
"999",-5137.3963910326
"1000",-5140.57013113067
"1001",-5142.19589854954
"1002",-5140.76101213089
"1003",-5142.54748519384
"1004",-5141.71394720041
"1005",-5141.15375767884
"1006",-5142.21334165109
"1007",-5143.25145453312
"1008",-5141.63447049997
"1009",-5139.53693571747
"1010",-5142.43183697615
"1011",-5145.74964957846
"1012",-5147.02299281185
"1013",-5143.59728996806
"1014",-5144.06527392252
"1015",-5146.41822188974
"1016",-5146.42289931391
"1017",-5145.88998490554
"1018",-5146.2563880527
"1019",-5146.2311936616
"1020",-5146.41502649332
"1021",-5150.05485852395
"1022",-5149.51993383913
"1023",-5146.87876243129
"1024",-5148.68075788157
"1025",-5148.70137713637
"1026",-5149.33836730194
"1027",-5148.30661774486
"1028",-5147.43999235692
"1029",-5147.71045534212
"1030",-5149.42977960979
"1031",-5152.73152114807
"1032",-5152.76112375145
"1033",-5152.7160604585
"1034",-5154.03914728447
"1035",-5153.5949957472
"1036",-5153.21212372373
"1037",-5151.4408172122
"1038",-5152.30195848989
"1039",-5153.96148493114
"1040",-5154.75383473328
"1041",-5156.79318194425
"1042",-5157.7121251905
"1043",-5156.43479565698
"1044",-5155.92029454613
"1045",-5155.88569838103
"1046",-5155.42304659913
"1047",-5157.96881456975
"1048",-5156.30631938046
"1049",-5156.45360996993
"1050",-5155.56732111551
"1051",-5159.89256042581
"1052",-5160.38730089506
"1053",-5160.78977147683
"1054",-5157.75271622041
"1055",-5160.64609182377
"1056",-5157.83919048749
"1057",-5158.47766458396
"1058",-5158.94415330076
"1059",-5158.96502821677
"1060",-5160.07547298606
"1061",-5163.91552704295
"1062",-5160.49886275737
"1063",-5164.29825073828
"1064",-5164.46851597386
"1065",-5163.70001282351
"1066",-5162.27089204239
"1067",-5162.15369005521
"1068",-5164.25526300847
"1069",-5163.07001746577
"1070",-5163.03742616494
"1071",-5166.06563883674
"1072",-5166.77775480033
"1073",-5167.24042295203
"1074",-5167.20379423141
"1075",-5168.60286580728
"1076",-5165.63500005917
"1077",-5166.15059280751
"1078",-5167.32974768339
"1079",-5166.96975805323
"1080",-5166.48168533077
"1081",-5170.08922948047
"1082",-5170.22909168607
"1083",-5170.50619337089
"1084",-5170.84311134827
"1085",-5170.23300660731
"1086",-5170.96358116938
"1087",-5168.30192942063
"1088",-5171.5873324724
"1089",-5168.11890541506
"1090",-5170.37193200098
"1091",-5173.35250070784
"1092",-5172.90826138825
"1093",-5172.60791872268
"1094",-5176.18627423097
"1095",-5175.64652465361
"1096",-5173.20139802225
"1097",-5172.55074790083
"1098",-5174.59896455449
"1099",-5171.98872268927
"1100",-5173.46386298385
"1101",-5177.90229293624
"1102",-5175.61902899627
"1103",-5176.71817208904
"1104",-5177.94004435229
"1105",-5179.16121405279
"1106",-5176.3763771292
"1107",-5178.27262858496
"1108",-5176.88743021517
"1109",-5176.32784011363
"1110",-5178.2220608124
"1111",-5182.14980087179
"1112",-5180.96885759942
"1113",-5180.69503636916
"1114",-5180.85712278345
"1115",-5183.71172963263
"1116",-5179.90661205764
"1117",-5182.84620401612
"1118",-5180.27380911701
"1119",-5181.48876691194
"1120",-5180.47500004976
"1121",-5183.66516762727
"1122",-5183.75842740378
"1123",-5185.14712006092
"1124",-5182.22858294922
"1125",-5184.65530502075
"1126",-5183.4722225169
"1127",-5185.09177435374
"1128",-5182.47068266285
"1129",-5183.9873733177
"1130",-5185.85806919815
"1131",-5187.65467128571
"1132",-5188.20555808501
"1133",-5188.55762063246
"1134",-5187.94047094723
"1135",-5187.4799332662
"1136",-5187.26135036449
"1137",-5186.49290094871
"1138",-5186.23444088013
"1139",-5187.36960842852
"1140",-5187.03937147241
"1141",-5191.95335795
"1142",-5191.74227084825
"1143",-5190.98500258341
"1144",-5189.50606008953
"1145",-5190.6010493209
"1146",-5189.51533239485
"1147",-5188.32514405217
"1148",-5193.14747113238
"1149",-5191.20689769912
"1150",-5190.44803155125
"1151",-5193.88408593405
"1152",-5193.49624972408
"1153",-5192.55919302477
