"","x"
"634",-4076.66551876476
"635",-4062.80112036084
"636",-4081.55814427626
"637",-4070.50459823316
"638",-4068.01253579035
"639",-4071.90773467496
"640",-4066.01277895194
"641",-4089.61830242521
"642",-4075.3938136682
"643",-4084.4641490317
"644",-4078.4765467862
"645",-4081.04026044836
"646",-4079.57260504519
"647",-4092.48485984065
"648",-4083.86620901242
"649",-4083.18628002914
"650",-4072.18406607665
"651",-4065.05549152219
"652",-4084.23946077601
"653",-4079.44256907549
"654",-4077.59164229473
"655",-4068.53293736605
"656",-4081.37504604472
"657",-4080.86467955166
"658",-4078.16947912565
"659",-4085.98501248763
"660",-4074.35646690582
"661",-4070.1791649576
"662",-4081.10639553777
"663",-4073.61443527452
"664",-4088.80733320224
"665",-4078.85442712216
"666",-4090.46005997491
"667",-4085.53397121861
"668",-4080.66424217638
"669",-4075.03299358647
"670",-4076.35081089597
"671",-4071.43025119119
"672",-4084.91375882524
"673",-4090.3521159119
"674",-4078.79294186861
"675",-4073.52821481988
"676",-4077.60204983082
"677",-4091.09380633808
"678",-4082.16127848829
"679",-4082.12154258673
"680",-4083.64438908693
"681",-4084.06386767414
"682",-4066.70682339628
"683",-4072.06380462038
"684",-4080.73417797386
"685",-4072.86268918943
"686",-4099.623217487
"687",-4089.85794602095
"688",-4084.83411989041
"689",-4081.5268353885
"690",-4075.3177120676
"691",-4098.90054263128
"692",-4076.6787091499
"693",-4072.38516366567
"694",-4090.64635811345
"695",-4062.95626746531
"696",-4074.34109008356
"697",-4085.77353932276
"698",-4077.61044892501
"699",-4069.24331484571
"700",-4084.78651226829
"701",-4076.65003643167
"702",-4076.09992920073
"703",-4060.05342380681
"704",-4091.37381102111
"705",-4086.71388246203
"706",-4067.30641362218
"707",-4073.15296693725
"708",-4071.98245401574
"709",-4092.16493594293
"710",-4066.14467952223
"711",-4100.32954435737
"712",-4075.53465672742
"713",-4086.38817601177
"714",-4072.46925742332
"715",-4061.74041122469
"716",-4073.86831388602
"717",-4070.78527586181
"718",-4073.28152541504
"719",-4076.47740939037
"720",-4070.16486423077
"721",-4087.10620886766
"722",-4071.96698261092
"723",-4064.84168804751
"724",-4077.52107744648
"725",-4080.09571922209
"726",-4070.42777234908
"727",-4077.67049615648
"728",-4073.95280677051
"729",-4087.21725933622
"730",-4060.75710551464
"731",-4073.74633412243
"732",-4081.97946377891
"733",-4088.23200695235
"734",-4068.34705806361
"735",-4076.75675464911
"736",-4080.97718939972
"737",-4064.76514156682
"738",-4097.75376785486
"739",-4068.03139724606
"740",-4088.31617705712
"741",-4089.83072253486
"742",-4079.80151685796
"743",-4072.10401626417
"744",-4082.22611046376
"745",-4073.92961411157
"746",-4077.74955985985
"747",-4087.82662667659
"748",-4080.6750511653
"749",-4070.19973661171
"750",-4088.07364631523
"751",-4067.54594666312
"752",-4074.46080152632
"753",-4064.4552482405
"754",-4090.80268501106
"755",-4096.64858109954
"756",-4073.64453948952
"757",-4081.35488161763
"758",-4072.15239555547
"759",-4081.61776751951
"760",-4067.60297330756
"761",-4080.6654560242
"762",-4076.39986885602
"763",-4071.27701584717
"764",-4068.5014808377
"765",-4073.60834098525
"766",-4090.59810178112
"767",-4072.80310290874
"768",-4066.99175255396
"769",-4070.51776041573
"770",-4070.33051019212
"771",-4065.23499056579
"772",-4072.16329506905
"773",-4075.38047029543
"774",-4079.32549667761
"775",-4083.3534120298
"776",-4075.13577738361
"777",-4095.05718324903
"778",-4080.99966346852
"779",-4084.56777492836
"780",-4083.46077765549
