"","x"
"86",-3616.5006525974
"87",-3542.4572462428
"88",-3645.90614477499
"89",-3661.51441351312
"90",-3516.59117795626
"91",-3472.76913061911
"92",-3358.90629026722
"93",-3471.19683126574
"94",-3389.82733719921
"95",-3372.74012592403
"96",-3361.92686379761
"97",-3406.85792946832
"98",-3464.1323866579
"99",-3513.2046670549
"100",-3411.9634995527
"101",-3290.56998337836
"102",-3311.83462629099
"103",-3269.41768790187
"104",-3306.99098195106
"105",-3312.58675163601
"106",-3319.87605865547
"107",-3314.01017074468
"108",-3377.80407249985
"109",-3240.12964589529
"110",-3312.25715392821
"111",-3257.31881810917
"112",-3229.01909608183
"113",-3139.8166235371
"114",-3281.92335274226
"115",-3076.60121409303
"116",-3215.83270572289
"117",-3076.12058299957
"118",-3129.15895024137
"119",-3153.17746134736
"120",-3148.37427541042
"121",-3109.19133116629
"122",-2985.38934573121
"123",-3074.79394276653
"124",-3081.46904836242
"125",-3083.79647374819
"126",-3086.25317239434
"127",-3116.03561404196
"128",-3066.70550442838
"129",-3028.57121596473
"130",-3057.18081400397
"131",-3049.20661145461
"132",-3001.67872786424
"133",-2961.78878364284
"134",-3024.488891953
"135",-3021.03249432437
"136",-3094.38572007513
"137",-3072.12866526107
"138",-2950.30989295659
"139",-2970.0356417825
"140",-3104.42717998661
"141",-2877.1654700049
"142",-2949.61033874908
"143",-3023.82983759785
"144",-2951.46216048046
"145",-2865.24365056215
"146",-2930.08033786704
"147",-3086.93168890147
"148",-3015.56225009208
"149",-3049.95231459446
"150",-3062.98231486882
"151",-2917.42868743681
"152",-2800.07011174692
"153",-2835.41592149301
"154",-2851.42400369277
"155",-2848.54854922734
"156",-2873.86048263565
"157",-3005.12245968819
"158",-2830.91243957838
"159",-2921.07146412275
"160",-2947.79885517623
"161",-2880.23651856017
"162",-2942.18992136102
"163",-2802.1261613606
"164",-2864.90427482344
"165",-2889.39592343616
"166",-2932.75550368088
"167",-2837.69933734723
"168",-2833.54613517131
"169",-2785.2721457982
"170",-2952.79114714518
"171",-2861.08770348208
"172",-2814.62778911093
"173",-2751.5322666838
"174",-2953.06770162042
"175",-2805.82077240773
"176",-2868.528603154
"177",-2708.59463937884
"178",-2736.97249148535
"179",-2873.18292701562
"180",-2749.32178837926
"181",-2684.77936294184
"182",-2872.56962749314
"183",-2627.25918297115
"184",-2849.88294492379
"185",-2730.03652234661
"186",-2717.913773878
"187",-2700.9582394075
"188",-2753.17457958237
"189",-2722.97202165339
"190",-2730.47714692257
"191",-2733.37854175848
"192",-2679.94875937416
"193",-2654.52205599072
"194",-2634.16382631824
"195",-2576.71445261785
"196",-2650.00779563768
"197",-2715.60875029671
"198",-2730.2641425992
"199",-2627.67628813166
"200",-2640.63555211882
"201",-2697.16354996725
"202",-2568.59739363195
"203",-2664.82200816184
"204",-2743.69469594942
"205",-2719.71523598111
"206",-2625.40205434337
"207",-2695.63358534072
"208",-2591.14333461546
"209",-2653.99100862729
"210",-2640.74900237456
"211",-2744.04278190891
"212",-2578.35021082839
"213",-2683.26290286242
"214",-2548.82079264382
"215",-2613.45454475626
"216",-2587.63516763625
"217",-2696.34014046777
"218",-2567.55309192658
"219",-2522.08247979819
"220",-2619.90594219449
"221",-2521.94549461643
"222",-2583.69460296666
"223",-2594.00233204702
"224",-2628.90273041626
"225",-2571.52402514054
"226",-2532.23101476404
"227",-2618.2521980833
"228",-2523.01915321254
"229",-2591.45468157013
"230",-2612.76781870795
"231",-2590.68153491838
"232",-2611.42378338052
"233",-2549.95332399719
"234",-2513.72461674791
"235",-2491.847747179
"236",-2522.09602780647
"237",-2479.12085283051
"238",-2495.11862359742
"239",-2614.26189706371
"240",-2618.41643583931
"241",-2499.81952638829
"242",-2548.60064040822
"243",-2534.29161315343
"244",-2490.70176043534
"245",-2457.34936198045
"246",-2444.83612253556
"247",-2566.22281005945
"248",-2590.57100392993
"249",-2546.91409322749
"250",-2521.17989502108
"251",-2605.18592808088
"252",-2511.09436876618
"253",-2489.9638556876
"254",-2385.03583211719
"255",-2397.88599368357
"256",-2474.52130624684
"257",-2398.05559317818
"258",-2464.45117372472
"259",-2485.43752832683
"260",-2525.68871447315
"261",-2437.30318933715
"262",-2403.02304361617
"263",-2520.18662924822
"264",-2453.54747853087
"265",-2423.40269911124
"266",-2482.38022692918
"267",-2429.74497998935
"268",-2505.72741504269
"269",-2488.15066837317
"270",-2488.28958705296
"271",-2395.99506144514
"272",-2439.71957476837
"273",-2415.7548107762
"274",-2510.24999035296
"275",-2472.71064984561
"276",-2386.4345884088
"277",-2369.01116418092
"278",-2462.36605508188
"279",-2320.31899673742
"280",-2534.43124954285
"281",-2464.48115699211
"282",-2461.93611044385
"283",-2471.01242577028
"284",-2378.29099676203
"285",-2437.29233361574
"286",-2452.08631350944
"287",-2417.25438209628
"288",-2337.40412154373
"289",-2449.12098990927
"290",-2415.81931161367
"291",-2370.20286184721
"292",-2459.03469127064
"293",-2383.73635810585
"294",-2451.9313012376
"295",-2377.49109853921
"296",-2426.60609927291
"297",-2468.99817707967
"298",-2456.7366542586
"299",-2368.5318312754
"300",-2403.50173090946
"301",-2345.23995208087
"302",-2350.59071251756
"303",-2452.52613713446
"304",-2391.52026926399
"305",-2357.65872937866
"306",-2341.10770399193
"307",-2429.61915823899
"308",-2406.60362709455
"309",-2308.52061816163
"310",-2407.56264044069
"311",-2390.69124649175
"312",-2342.6687286443
"313",-2441.38203136569
"314",-2284.28689927429
"315",-2393.6014226388
"316",-2347.2562882537
"317",-2374.10714841901
"318",-2341.34754662601
"319",-2445.23406250105
"320",-2353.94171305262
"321",-2278.8352199156
"322",-2280.6508483632
"323",-2398.9994224039
"324",-2348.45126910839
"325",-2355.92954066687
"326",-2408.89298943182
"327",-2296.49556644457
"328",-2307.85146414776
"329",-2369.97652399693
"330",-2316.62297684034
"331",-2249.96262703079
"332",-2294.3306028736
"333",-2391.18061040482
"334",-2262.40231063177
"335",-2400.5177265047
"336",-2412.17101813369
"337",-2315.41715585373
"338",-2385.31999241174
"339",-2281.84549442045
"340",-2254.28308397392
"341",-2332.57636711006
"342",-2311.89591040106
"343",-2330.42849004931
"344",-2350.71989735959
"345",-2323.17407718151
"346",-2238.7169811282
"347",-2297.19060309738
"348",-2343.40652742143
"349",-2333.17422828774
"350",-2270.95220681228
"351",-2321.91244889752
"352",-2245.66727553628
"353",-2250.14317603648
"354",-2249.51508179586
"355",-2235.34472079479
"356",-2275.50483802508
"357",-2269.06425793263
"358",-2251.25869497643
"359",-2337.25617921297
"360",-2317.51381383787
"361",-2291.57222081547
"362",-2223.94569383056
"363",-2297.91864555307
"364",-2217.98135973875
"365",-2371.57336700093
"366",-2300.5487433228
"367",-2267.86563798511
"368",-2223.51150954434
"369",-2349.20642521286
"370",-2153.49734943662
"371",-2275.6913766183
"372",-2234.04688902383
"373",-2187.9584494528
"374",-2198.35724665395
"375",-2276.96577812477
"376",-2260.07005177352
"377",-2216.20681200804
"378",-2234.40322709288
"379",-2242.33514456416
"380",-2274.09438034659
"381",-2277.41318630231
"382",-2219.4103376611
"383",-2384.3796509038
"384",-2197.06467048537
"385",-2336.86628291013
"386",-2188.08723772509
"387",-2326.24722256503
"388",-2306.0091146698
"389",-2195.01417254028
"390",-2253.48738652621
"391",-2153.19112136686
"392",-2206.84559806956
"393",-2264.36907732776
"394",-2258.19509026405
"395",-2270.53187231598
"396",-2185.97820558112
"397",-2359.84434915828
"398",-2311.65538229071
"399",-2273.50990341512
"400",-2262.67723407416
"401",-2268.90558459173
"402",-2246.26120876746
"403",-2201.27937326163
"404",-2164.32638077609
"405",-2201.93779166495
"406",-2175.72038210784
"407",-2106.50575526827
"408",-2226.65092476896
"409",-2272.87333007111
"410",-2191.54408492593
"411",-2213.45538557338
"412",-2217.74287856573
"413",-2200.73604998742
"414",-2161.80589529748
"415",-2256.69760905595
"416",-2210.73582721592
"417",-2285.25927842569
"418",-2236.53084986748
"419",-2209.36977936974
"420",-2154.86237648662
"421",-2203.26560848602
"422",-2199.29887955927
"423",-2293.76350047409
"424",-2161.49265292006
"425",-2186.18274609729
"426",-2204.78881166989
"427",-2190.93214917252
"428",-2155.41469358504
"429",-2229.09156256784
"430",-2103.52234282147
"431",-2208.95669258287
"432",-2182.1276082868
"433",-2159.56987536886
"434",-2138.6421793551
"435",-2157.89924305378
"436",-2188.93682546488
"437",-2200.08868697527
"438",-2212.56969334022
"439",-2175.08531993631
"440",-2205.95823645517
"441",-2152.33299308185
"442",-2191.22495129568
"443",-2206.70534117619
"444",-2106.04377876517
"445",-2159.5846513116
"446",-2204.46234051148
"447",-2170.1203867219
"448",-2266.64780169332
"449",-2180.98594645369
"450",-2164.58597186092
"451",-2122.46745860418
"452",-2204.23973559986
"453",-2185.38768574627
"454",-2124.45941865211
"455",-2215.29203470325
"456",-2224.2291419645
"457",-2156.99094135321
"458",-2122.71567967512
"459",-2159.564675724
"460",-2164.39282015051
"461",-2165.80497505403
"462",-2168.19366517821
"463",-2145.18003477515
"464",-2125.90088805753
"465",-2133.57995083716
"466",-2149.82021392375
"467",-2143.79746634627
"468",-2137.24594089679
"469",-2173.77194558066
"470",-2078.99921327421
"471",-2118.95466394342
"472",-2145.56127084148
"473",-2046.76345608527
"474",-2162.63943009047
"475",-2095.81778338036
"476",-2163.01535840155
"477",-2072.42707629243
"478",-2155.08349233537
"479",-2096.45550218304
"480",-2185.65360451528
"481",-2129.7595600517
"482",-2179.8182598291
"483",-2174.19489322535
"484",-2155.63715250851
"485",-2123.80698383465
"486",-2164.11348814765
"487",-2077.64677081265
"488",-2140.57501800622
"489",-2144.12641711891
"490",-2099.7673757706
"491",-2151.61284785153
"492",-2110.3853440107
"493",-2163.98787656877
"494",-2097.2642898517
"495",-2102.1700173651
"496",-2158.07240251513
"497",-2161.37368683375
"498",-2167.9858611692
"499",-2107.94102382865
"500",-2132.26546483872
"501",-2138.52252282994
"502",-2106.77576670588
"503",-2025.58333863554
"504",-2160.37510857776
"505",-2220.282892439
"506",-2089.9449578461
"507",-2200.89937237239
"508",-2078.57342174446
"509",-2094.32031827268
"510",-2179.91633968529
"511",-2105.28085724879
"512",-2133.19378013254
"513",-2148.43587352521
"514",-2114.92066575409
"515",-2143.97875116757
"516",-2063.29220078093
"517",-2197.64876056788
"518",-2112.66736413522
"519",-2116.94913906194
"520",-2009.41367921347
"521",-2061.76735986738
"522",-2112.41107895632
"523",-2070.05208756881
"524",-2137.62964975876
"525",-2167.8685653134
"526",-2068.72291117961
"527",-2174.29801583785
"528",-2069.51666885623
"529",-2164.89859440754
"530",-2100.83551837985
"531",-2063.81578730978
"532",-2083.66103119416
"533",-2105.25994533405
"534",-2146.98083857559
"535",-2103.84726320902
"536",-2112.36512211926
"537",-2155.31741581942
"538",-2082.97413123081
"539",-2074.20755612622
"540",-2099.09198060114
"541",-2095.25937013701
"542",-2110.18752761588
"543",-2114.14567887463
"544",-2073.10713597374
"545",-2139.01740283763
"546",-2038.40330967749
"547",-2060.41830869979
"548",-2151.36308177745
"549",-2073.77553071589
"550",-2063.20503721868
"551",-2074.47186004295
"552",-2095.62657001675
"553",-2027.56210834719
"554",-2147.82053197023
"555",-2125.92996774056
"556",-2114.80308590029
"557",-2076.19741474624
"558",-2074.71941464502
"559",-2071.02602407104
"560",-2154.96875962576
"561",-2130.78495265904
"562",-2048.49944827952
"563",-2029.29541195567
"564",-2072.4935075676
"565",-2096.74158292325
"566",-2104.4792087402
"567",-2062.66093875057
"568",-2121.96619289347
"569",-2061.92992758117
"570",-2062.28785873477
"571",-2080.0671719716
"572",-2099.90125056165
"573",-2078.82914724678
"574",-2081.1844804272
"575",-2099.88619565874
"576",-2074.51290457649
"577",-2110.62375672584
"578",-2086.08636870043
"579",-2103.2646403352
"580",-2084.42451213431
"581",-2034.3675162302
"582",-2051.27143043944
"583",-2004.58363233234
"584",-2057.63151471
"585",-2059.27738811124
"586",-1997.50868897111
"587",-2010.85891587846
"588",-2061.70437023167
"589",-2038.85621482986
"590",-2027.96889088766
"591",-2028.6430556802
"592",-2033.26723987769
"593",-2086.33001738418
"594",-2086.13142837805
"595",-2143.80431792146
"596",-2034.54845032537
"597",-2073.70592037936
"598",-2062.71023765208
"599",-2051.2242275764
"600",-2011.7689540157
"601",-2100.23611665944
"602",-2090.33656285312
"603",-2071.60690564631
"604",-2059.22385328504
"605",-2122.35001236613
"606",-2061.601922607
"607",-2067.26300083918
"608",-2045.81033839898
"609",-2029.76037224579
"610",-2098.20094135603
"611",-2009.53119924107
"612",-2092.4960218663
"613",-2028.62046006585
"614",-2025.26373630083
"615",-2067.71567755503
"616",-2048.35475413027
"617",-2060.59361024464
"618",-2070.97000466411
"619",-2032.13826269366
"620",-1998.97632724744
"621",-2097.5357092923
"622",-2058.51148429227
"623",-2070.96725520127
"624",-2004.10167875943
"625",-2061.86150718757
"626",-2046.59720016168
"627",-2040.85344797746
"628",-2086.04598135553
"629",-2054.18622268978
"630",-2024.14954508295
"631",-2053.38812388254
"632",-2069.26146412135
"633",-2035.64411020294
"634",-1971.89742019974
"635",-2047.07678916465
"636",-2001.74107039075
"637",-2028.52225244816
"638",-2051.96084631039
"639",-2077.27604636089
"640",-2074.59703533302
"641",-2027.19449521117
"642",-2065.10179517022
"643",-2012.94232451329
"644",-2058.74000090427
"645",-2059.72790595673
"646",-2015.54946122871
"647",-2069.7740842521
"648",-2046.89082097977
"649",-2085.55819515472
"650",-2057.70267592392
"651",-2008.52591395961
"652",-2032.59295611714
"653",-2040.61096723244
"654",-2077.94503129588
"655",-2020.35870528872
"656",-2043.67030943011
"657",-1986.91212527785
"658",-2016.54768324684
"659",-2056.85677668468
"660",-2031.9462593728
"661",-2032.72481119006
"662",-2065.77730589359
"663",-2030.84366337673
"664",-2022.09615439393
"665",-2007.45216494037
"666",-1996.59581497214
"667",-2046.62148319672
"668",-2060.5172918311
"669",-2073.63841374698
"670",-2033.79262312927
"671",-1971.68342573758
"672",-1954.38162018323
"673",-2004.86176284241
"674",-1976.86085329751
"675",-2050.9723130978
"676",-2002.42758383144
"677",-2031.7718664583
"678",-1993.77511940016
"679",-1993.98758355009
"680",-2036.93307036667
"681",-2003.63622340062
"682",-2000.91991011307
"683",-1966.46277431948
"684",-1972.77973084691
"685",-2028.09934117852
"686",-1936.38355376819
"687",-2026.31029110292
"688",-2022.12713834304
"689",-1974.86389094252
"690",-1972.2069655301
"691",-2039.59668103591
"692",-2018.89166433308
"693",-2012.37513538815
"694",-1993.69480523858
"695",-1991.45009622935
"696",-1974.07245618573
"697",-1996.92479137808
"698",-2036.85020145605
"699",-2029.09256503782
"700",-1992.73462970786
"701",-1980.09150042513
"702",-2025.49574763474
"703",-2008.863895018
"704",-2048.83632843647
"705",-1979.6730805777
"706",-2032.18225751666
"707",-1974.68998904701
"708",-1978.58422979246
"709",-1998.25929407693
"710",-1987.95252729911
"711",-2000.20719828571
"712",-1987.09224494467
"713",-2013.31113695819
"714",-1997.22016622779
"715",-1993.36521520059
"716",-2046.70351342772
"717",-2080.56480968387
"718",-2006.81001370363
"719",-1992.25543949408
"720",-1989.69092781713
"721",-1985.23211326421
"722",-1981.75270698531
"723",-2031.4913132135
"724",-2020.11769476332
"725",-2044.37889109828
"726",-1950.59701209607
"727",-2033.32961646119
"728",-1957.48365496982
"729",-2011.46340544489
"730",-1985.70207594593
"731",-2043.83131765374
"732",-2000.41132708974
"733",-2020.77313580277
"734",-2006.29123533636
"735",-1989.40051397613
"736",-1970.67483960885
"737",-1943.67092021764
"738",-2074.50220238778
"739",-2004.97928099996
"740",-1986.110779369
"741",-2000.18382388823
"742",-1987.70011832124
"743",-1961.00428126597
"744",-1969.97479143003
"745",-2011.72970688229
"746",-1972.40397400657
"747",-2028.65381319596
"748",-1953.14080087121
"749",-2032.09089591685
"750",-2032.13009715285
"751",-1924.86482487038
"752",-1959.60166669155
"753",-1983.87104381873
"754",-1973.81635591698
"755",-2055.46813308819
"756",-1979.52102652688
"757",-1985.82555918756
"758",-1954.05319908547
"759",-2006.92958453723
"760",-1987.37488136932
"761",-1974.46518486683
"762",-1998.23256013659
"763",-1936.05972489731
"764",-2006.72508844073
"765",-1994.68969676614
"766",-1962.81618374454
"767",-1958.4719428428
"768",-1959.71419520207
"769",-1937.85364625443
"770",-2003.43394080366
"771",-1970.43553894153
"772",-1989.12400585095
"773",-1918.79337586614
"774",-2020.31593396056
"775",-1958.38318264211
"776",-1986.37225199852
"777",-2000.35519029823
"778",-1919.4930626577
"779",-1942.40918228694
"780",-1989.90148586139
"781",-2001.01552964303
"782",-1920.51443775072
"783",-2007.67384205721
"784",-1983.45707164948
"785",-1995.91644773525
"786",-2014.73799683881
"787",-1993.69841097411
"788",-2008.92510067027
"789",-1987.83436196754
"790",-1966.10653591928
"791",-2052.77295464463
"792",-1982.15886468113
"793",-2014.94853712015
"794",-1967.94285506265
"795",-1984.80730389986
"796",-1986.39051071106
"797",-1920.11518388757
"798",-1998.03247405472
"799",-1954.3031151569
"800",-1939.75036669559
"801",-1946.39321630523
"802",-1987.82654575882
"803",-2003.57011137761
"804",-2026.87330810264
"805",-2000.77882629821
"806",-1971.85995538351
"807",-1954.49436006373
"808",-2007.10245948107
"809",-1967.70348775835
"810",-2020.84306868063
"811",-2006.37666349516
"812",-1968.20991825494
"813",-2002.51534664844
"814",-2026.3753050366
"815",-1972.4920687742
"816",-1959.13980931529
"817",-1968.27740816476
"818",-1988.07091333221
"819",-1988.86937169725
"820",-2001.32037890181
"821",-2000.5178025662
"822",-1928.71365943306
"823",-1983.38970290901
"824",-1998.20429669675
"825",-1962.62454471264
"826",-1998.88904803085
"827",-1962.03995027423
"828",-1921.57094866268
"829",-1970.17663559284
"830",-1967.0018758512
"831",-1971.78202768858
"832",-1969.05710673192
"833",-1965.57982874178
"834",-1946.23704412834
"835",-1951.43967184015
"836",-1962.69863379532
"837",-1972.54544367408
"838",-1975.95417111194
"839",-1943.41468861511
"840",-1966.10028501695
"841",-1943.0603877803
"842",-1996.07173263024
"843",-1962.86593984793
"844",-1956.24426188164
"845",-2007.67982860516
"846",-1986.80303606766
"847",-1964.74841052242
"848",-1981.10471360576
"849",-1998.28200765156
"850",-1958.95733786495
"851",-1923.99674828386
"852",-1976.23985225684
"853",-1968.09334942953
"854",-1964.5644935779
"855",-1961.8582634223
"856",-1941.28067379361
"857",-1892.53862227398
"858",-1946.91727427438
"859",-1959.26459963158
"860",-1976.00355121873
"861",-1968.81548994621
"862",-2010.42694018384
"863",-1989.14359130424
"864",-1933.18055033677
"865",-1934.85864931324
"866",-1971.19267355929
"867",-1949.99924106102
"868",-1984.58238594218
"869",-2016.77776809427
"870",-1927.88584214991
"871",-1938.0852849693
"872",-1910.0271224014
"873",-1980.24123076773
"874",-1914.27146094456
"875",-2012.85863494819
"876",-1950.38776355341
"877",-1997.29606241881
"878",-1933.79847883218
"879",-1940.81005720614
"880",-1930.30179236786
"881",-1971.75805752498
"882",-1957.73306854382
"883",-1941.50740634328
"884",-1951.86706360452
"885",-1954.66830223008
"886",-1990.4085244478
"887",-1975.72739791856
"888",-1899.78015815427
"889",-1948.44172647558
"890",-2019.50892568472
"891",-1954.35103875096
"892",-1953.25502776342
"893",-2004.95184064027
"894",-1968.29107001567
"895",-1968.06904654426
"896",-1959.3484204954
"897",-1990.71750253365
"898",-1933.5438330698
"899",-1960.16225785742
"900",-1937.45012716509
"901",-1923.80010220044
"902",-1939.44969749106
"903",-1977.45830022637
"904",-1936.1573898444
"905",-1922.35735106971
"906",-1984.12090720895
"907",-1954.84524144449
"908",-1958.3157667551
"909",-2013.85023731209
"910",-1969.84890845958
"911",-1967.57608232162
"912",-1955.95727596935
"913",-1965.40155757176
"914",-1966.04560255796
"915",-1984.55947276785
"916",-1972.39180755055
"917",-1922.4051811917
"918",-1948.57061387054
"919",-1950.89789183287
"920",-1931.24420963582
"921",-1968.47413562268
"922",-1935.18243049541
"923",-1911.72385521551
"924",-1993.92215228317
"925",-2008.18265925925
"926",-1910.66095744219
"927",-1938.28870679324
"928",-1940.86469195839
"929",-1990.65231818399
"930",-1924.3210690337
"931",-1978.2468657757
"932",-1957.80855734639
"933",-1993.13454500296
"934",-1950.22011212473
"935",-1925.33631791427
"936",-1976.50701571722
"937",-1942.03231377838
"938",-1929.12483017126
"939",-1942.46858190502
"940",-1994.24933020076
"941",-1957.57165824723
"942",-1909.91328429098
"943",-1899.35522422263
"944",-1988.50734161757
"945",-1931.85023377494
"946",-1961.14770380796
"947",-1928.41346959196
"948",-1917.29116349651
"949",-1964.50881814565
"950",-1969.361217634
"951",-1964.00981965856
"952",-1930.51348520941
"953",-1937.65693203435
"954",-1953.41030355346
"955",-1984.70440782168
"956",-1954.90736892432
"957",-1956.51926201678
"958",-1949.42998343521
"959",-1958.33872509722
"960",-1950.99200060888
"961",-1923.45644422523
"962",-1955.56232317794
"963",-1922.79740806409
"964",-1935.91373045526
"965",-1904.99202336543
"966",-1975.30594460557
"967",-1958.74109672752
"968",-1948.81170735267
"969",-1932.97315345419
"970",-1974.6446613771
"971",-1955.07898424587
"972",-1940.41190873554
"973",-1955.74547522506
"974",-1925.84722225418
"975",-1970.07854738367
"976",-1966.92576201028
"977",-1926.44093640188
"978",-1938.02543918155
"979",-1941.48892471771
"980",-1948.81624543234
"981",-1954.9663151046
"982",-1950.63185348707
"983",-1945.94476683443
"984",-1908.03506467215
"985",-1973.08422615091
"986",-1955.36187541819
"987",-1946.62743178378
"988",-1932.8209467233
"989",-1926.7072980917
"990",-2010.29826902613
"991",-1956.37591140065
"992",-1951.20045776184
"993",-1961.41900278309
"994",-1947.74852568981
"995",-1960.09668056258
"996",-1938.10375656541
"997",-1939.63656188433
"998",-1965.12411986844
"999",-1975.40603734958
"1000",-1934.01416951419
"1001",-1933.50093775996
"1002",-1915.40712738988
"1003",-1916.29275223239
"1004",-1911.64995398773
"1005",-1945.72967345375
"1006",-1904.13200810701
"1007",-1947.48248454611
"1008",-1936.83692958091
"1009",-1925.85215306696
"1010",-1921.72346054917
"1011",-1955.98829300175
"1012",-1956.96113222822
"1013",-1906.57089095277
"1014",-1950.49397444233
"1015",-1950.93280870805
"1016",-1914.76928765623
"1017",-1973.15437917347
"1018",-1955.48856751725
"1019",-1919.26151957261
"1020",-1903.40658594073
"1021",-1932.43054294658
"1022",-1938.9475813543
"1023",-1924.60808082338
"1024",-1961.34484789176
"1025",-1983.8004067489
"1026",-1943.21463777189
"1027",-1910.07076456745
"1028",-1948.89242837118
"1029",-1900.44738801354
"1030",-1944.66124133045
"1031",-1937.94028727663
"1032",-1944.58892770902
"1033",-1935.65120641091
"1034",-1964.35034624976
"1035",-1958.55063099762
"1036",-1951.58516882217
"1037",-1947.15766771686
"1038",-1915.8395320253
"1039",-1953.83966355423
"1040",-1890.2358091765
"1041",-1942.79436362174
"1042",-1927.50196346805
"1043",-1938.28396546912
"1044",-1948.52677993647
"1045",-1930.96676880584
"1046",-1915.11606670402
"1047",-1929.43372378184
"1048",-1933.14300389575
"1049",-1932.81419123613
"1050",-1943.67853238542
"1051",-1929.5876572578
"1052",-1934.74447900369
"1053",-1906.90553570985
"1054",-1953.99695392093
"1055",-1936.48353986072
"1056",-1946.31735841416
"1057",-1963.43645118257
"1058",-1929.48989552693
"1059",-1915.73616331491
"1060",-1929.80300187836
"1061",-1929.26619072068
"1062",-1963.60016062183
"1063",-1916.59379255383
"1064",-1909.90490802573
"1065",-1939.40878467461
"1066",-1948.38596114647
"1067",-1880.03662876279
"1068",-1986.86652182815
"1069",-1907.24684937606
"1070",-1942.11193469216
"1071",-1930.06953012904
"1072",-2009.10932663033
"1073",-1929.52431307316
"1074",-1947.9732378376
"1075",-1932.35710825073
"1076",-1924.42345584637
"1077",-1914.02623417835
"1078",-1914.95429488755
"1079",-1949.58730741281
"1080",-1917.11902860744
"1081",-1922.56103216227
"1082",-1960.8540110163
"1083",-1897.48992983625
"1084",-1901.05320074505
"1085",-1923.60056206061
"1086",-1977.3951571389
"1087",-1938.18425275243
"1088",-1950.97236024327
"1089",-1971.40172846702
"1090",-1918.62213684747
"1091",-1954.70223150173
"1092",-1934.19423378377
"1093",-1924.39556334426
"1094",-1907.3865777225
"1095",-1904.13051906277
"1096",-1930.30261534574
"1097",-1952.54708597781
"1098",-1943.48809343224
"1099",-1949.8890484878
"1100",-1939.05099247376
"1101",-1923.31838979111
"1102",-1940.39879261022
"1103",-1921.55952826689
"1104",-1942.34068012392
"1105",-1934.15080959485
"1106",-1958.78633156771
"1107",-1913.6916666468
"1108",-1937.20617083282
"1109",-1927.27308619641
"1110",-1941.42605298736
"1111",-1958.06751995921
"1112",-1935.16441505025
"1113",-1923.93070956677
"1114",-1954.38950248136
"1115",-1934.77544219785
"1116",-1923.61001268092
"1117",-1939.07993695894
"1118",-1931.07628965552
"1119",-1925.60732864436
"1120",-1908.00444603565
"1121",-1930.53816846593
"1122",-1957.09051677679
"1123",-1938.91795441561
"1124",-1955.53873637749
"1125",-1890.55923135443
"1126",-1914.2691565157
"1127",-1916.26719945
"1128",-1938.53979218832
"1129",-1940.56731567029
"1130",-1908.55141924136
"1131",-1918.67976197801
"1132",-1917.61108217516
"1133",-1926.41606688647
"1134",-1968.03516611864
"1135",-1908.75460732767
"1136",-1927.26381756605
"1137",-1897.64604577419
"1138",-1937.04969477466
"1139",-1921.31402579373
"1140",-1929.41965673789
"1141",-1962.29518826552
"1142",-1970.14746873903
"1143",-1911.09071771677
"1144",-1919.43753969762
"1145",-1908.47560553336
"1146",-1947.93584408952
"1147",-1928.07859857299
"1148",-1909.2919050603
"1149",-1926.07523740356
"1150",-1961.82345533621
"1151",-1931.26918557453
"1152",-1937.08173406978
"1153",-1923.23305930788
